"","id","installation_date","subscripiton_date","country","initial_app_version","initial_ios_version","initial_device","days_until_churn","churned"
"4209","370000263947728","2018-03-19 02:55:31","2018-04-23 09:13:48","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4210","370000264014905","2018-04-19 09:25:35","2018-04-23 15:17:43","India","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"4211","370000264048800","2017-10-26 18:05:49","2018-04-23 18:06:21","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4212","370000264051247","2018-04-23 18:11:45","2018-04-23 18:23:17","United Kingdom","1.9.6","11.1","UIDeviceKindIPhone8",NA,0
"4213","370000264130479","2018-04-09 10:30:38","2018-04-24 02:34:53","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",3,1
"4214","370000264149860","2018-03-08 06:20:03","2018-04-24 04:37:46","United States","1.9.3","11.2.6","UIDeviceKindIPhone6S",NA,0
"4215","370000264167940","2017-07-20 07:00:06","2018-04-24 06:41:19","Australia","1.7","10.3.3","UIDeviceKindIPadAir2G",NA,0
"4216","370000264272323","2017-10-09 16:48:03","2018-04-24 16:40:13","Ukraine","1.6.3","9.3.1","UIDeviceKindIPhoneSE",18,1
"4217","370000264492606","2018-04-18 02:48:34","2018-04-25 15:02:44","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",5,1
"4218","370000264557107","2018-04-25 19:45:49","2018-04-25 21:08:41","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"4219","370000264584842","2018-04-26 00:07:08","2018-04-26 00:09:33","United States","1.9.6","10.0.1","UIDeviceKindIPhone6Plus",NA,0
"4220","370000264609423","2017-04-07 22:15:13","2018-04-26 02:31:54","United States","1.7.3","11.1.2","UIDeviceKindIPhoneX",NA,0
"4221","370000264617122","2017-03-04 02:47:58","2018-04-26 03:15:08","United States","1.2.4","10.2","UIDeviceKindIPhone6SPlus",NA,0
"4222","370000264858113","2018-04-27 02:01:20","2018-04-27 02:03:33","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4223","370000264891218","2018-04-18 16:32:02","2018-04-27 04:42:24","United States","1.9.6","11.2.1","UIDeviceKindIPhone8Plus",NA,0
"4224","370000264908334","2017-12-29 18:34:06","2018-04-27 06:19:21","Serbia","1.8","11.1.2","UIDeviceKindIPhone7Plus",NA,0
"4225","370000265195797","2017-04-30 01:51:06","2018-04-28 05:52:52","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4226","370000265354948","2017-12-25 10:22:16","2018-04-28 18:21:56","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"4227","370000265439849","2018-04-29 01:47:44","2018-04-29 01:51:48","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4228","370000265583260","2017-02-22 22:12:12","2018-04-29 14:32:42","United Kingdom","1.3.1","10.2.1","UIDeviceKindIPhone7Plus",NA,0
"4229","370000265608848","2018-04-29 16:09:18","2018-04-29 16:20:03","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4230","370000265625515","2018-02-09 22:54:44","2018-04-29 17:28:51","United States","1.9.1","11.2.2","UIDeviceKindIPhone7",NA,0
"4231","370000265638005","2017-03-22 14:19:00","2018-04-29 18:28:08","United Kingdom","1.9.6","10.2.1","UIDeviceKindIPhone6S",NA,0
"4232","370000265690912","2017-05-28 21:05:26","2018-04-29 23:35:35","United States","1.5","10.2","UIDeviceKindIPhone7",NA,0
"4233","370000265709528","2018-04-30 01:17:05","2018-04-30 01:19:26","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"4234","370000265718250","2017-03-22 20:32:38","2018-04-30 02:04:13","United Kingdom","1.3.1","10.2.1","UIDeviceKindIPhone6S",NA,0
"4235","370000265837952","2018-03-03 18:45:31","2018-04-30 12:57:45","Brazil","1.9.3","11.2.6","UIDeviceKindIPhone6S",NA,0
"4236","370000265843945","2018-04-30 13:21:03","2018-04-30 13:25:34","United States","1.9.6","10.1.1","UIDeviceKindIPhone6S",NA,0
"4237","370000265975999","2016-12-12 06:31:17","2018-04-30 23:23:32","Canada","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4238","380000296308942","2017-12-03 10:28:56","2018-04-01 03:58:04","United States","1.7.4","11.1","UIDeviceKindIPhone7Plus",NA,0
"4239","380000296512384","2017-11-12 15:50:12","2018-04-01 18:40:35","Norway","1.7.5","10.3.2","UIDeviceKindIPhone7",NA,0
"4240","380000296529192","2018-04-01 00:47:45","2018-04-01 20:08:04","United States","1.9.5","11.2.1","UIDeviceKindIPhone6",NA,0
"4241","380000296542650","2016-12-17 06:20:48","2018-04-01 21:16:56","United States","1.6.1","10.3.3","UIDeviceKindIPhone7Plus",NA,0
"4242","380000296555351","2018-04-01 22:16:41","2018-04-01 22:21:18","United States","1.9.5","11.1.1","UIDeviceKindIPhone6Plus",NA,0
"4243","380000296571869","2017-02-26 08:20:05","2018-04-01 23:38:03","United States","1.9.3","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"4244","380000296574830","2018-04-01 23:51:29","2018-04-01 23:54:56","United States","1.9.5","11.2.6","UIDeviceKindIPhone7",NA,0
"4245","380000296668231","2018-04-02 07:53:07","2018-04-02 08:01:52","United States","1.9.5","11.2.6","UIDeviceKindIPhone7",NA,0
"4246","380000296754907","2018-03-30 17:13:44","2018-04-02 14:55:32","United States","1.9.5","11.2.5","UIDeviceKindIPhone7",NA,0
"4247","380000296913402","2018-04-03 04:06:52","2018-04-03 04:12:13","United States","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",NA,0
"4248","380000297075566","2018-04-03 18:26:15","2018-04-03 18:26:15","United States","1.9.5","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"4249","380000297085611","2018-04-03 19:17:40","2018-04-03 19:24:55","Canada","1.9.6","11.1","UIDeviceKindIPhone6S",28,1
"4250","380000297138807","2018-04-03 23:45:45","2018-04-04 00:27:56","United States","1.9.6","11.2.2","UIDeviceKindIPadPro10_5",NA,0
"4251","380000297158298","2018-01-14 20:59:19","2018-04-04 02:09:58","United States","1.8","11.1.2","UIDeviceKindIPhone8",NA,0
"4252","380000297158551","2018-04-04 02:00:47","2018-04-04 02:11:26","United States","1.9.6","11.2.1","UIDeviceKindIPhone7Plus",28,1
"4253","380000297236350","2018-04-04 09:22:10","2018-04-04 09:22:10","Philippines","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4254","380000297389372","2017-07-15 23:55:53","2018-04-04 22:07:58","United States","1.9.6","11.2.5","UIDeviceKindIPhoneX",NA,0
"4255","380000297463546","2017-10-05 21:00:50","2018-04-05 03:51:19","United States","1.6.3","10.3.3","UIDeviceKindIPhone6S",0,1
"4256","380000297484788","2017-11-07 06:55:42","2018-04-05 05:30:19","United States","1.7.2","11.0.3","UIDeviceKindIPhone7Plus",NA,0
"4257","380000297498853","2017-04-02 01:27:54","2018-04-05 06:53:49","Australia","1.5","11.0.2","UIDeviceKindUnknownIPhone",0,1
"4258","380000297825218","2018-04-06 11:25:50","2018-04-06 11:32:09","United Kingdom","1.9.6","11.3","UIDeviceKindIPhone7Plus",6,1
"4259","380000297841841","2018-04-02 20:31:29","2018-04-06 12:49:12","United Kingdom","1.9.6","11.2.6","UIDeviceKindIPhone6",NA,0
"4260","380000297938490","2017-03-04 23:12:02","2018-04-06 20:27:53","United States","1.2.4","10.2.1","UIDeviceKindIPhone6SPlus",NA,0
"4261","380000297995090","2017-01-18 17:57:11","2018-04-07 01:31:40","United States","1.9.3","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"4262","380000298034418","2017-08-29 02:54:59","2018-04-07 04:34:57","United States","1.6.1","10.3.3","UIDeviceKindIPhone7",NA,0
"4263","380000298072890","2018-04-07 07:55:42","2018-04-07 07:59:32","United States","1.9.6","11.2.6","UIDeviceKindIPhone6SPlus",NA,0
"4264","380000298083323","2016-12-04 02:08:11","2018-04-07 09:01:21","United States","1.7.5","11.2.1","UIDeviceKindIPhone8",1,1
"4265","380000298252256","2018-03-21 22:48:03","2018-04-07 22:32:49","United States","1.9.6","11.2.6","UIDeviceKindIPhoneSE",NA,0
"4266","380000298331136","2016-12-25 03:55:28","2018-04-08 05:48:02","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4267","380000298353059","2017-02-04 22:43:25","2018-04-08 07:58:14","United States","1.5.5","10.3.2","UIDeviceKindIPhone7",NA,0
"4268","380000298437252","2018-04-08 15:07:48","2018-04-08 15:13:25","United States","1.9.6","11.3","UIDeviceKindIPhone6SPlus",NA,0
"4269","380000298445221","2017-12-27 03:56:01","2018-04-08 15:45:56","United States","1.8","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"4270","380000298485052","2018-03-07 03:02:25","2018-04-08 18:44:14","United States","1.9.3","11.2.6","UIDeviceKindIPhoneX",NA,0
"4271","380000298489810","2017-02-25 12:50:08","2018-04-08 19:09:51","United States","1.3.1","10.3.1","UIDeviceKindIPhone6SPlus",NA,0
"4272","380000298513786","2018-04-08 21:12:49","2018-04-08 21:15:19","United Kingdom","1.9.6","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"4273","380000298762193","2017-07-21 21:02:58","2018-04-09 20:33:35","United Kingdom","1.5.5","10.3.2","UIDeviceKindIPhone7",NA,0
"4274","380000298762254","2018-04-02 11:57:52","2018-04-09 20:34:01","United Kingdom","1.9.6","10.3.3","UIDeviceKindIPhone7",NA,0
"4275","380000298774349","2017-05-24 16:48:54","2018-04-09 21:48:37","United States","1.7.5","10.3.3","UIDeviceKindIPhone6",NA,0
"4276","380000298813465","2017-03-04 23:04:50","2018-04-10 01:25:52","United States","1.9.6","11.1.2","UIDeviceKindIPhone7Plus",NA,0
"4277","380000298841909","2018-04-10 03:48:11","2018-04-10 03:54:11","United States","1.9.6","11.3","UIDeviceKindIPhone6S",NA,0
"4278","380000298858919","2017-01-02 15:40:56","2018-04-10 05:38:33","United States","1.8","11.2.2","UIDeviceKindIPhone7Plus",4,1
"4279","380000299014839","2018-04-10 20:25:20","2018-04-10 20:32:21","Mexico","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"4280","380000299028071","2018-04-09 19:59:14","2018-04-10 21:55:20","United States","1.9.6","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"4281","380000299030624","2018-04-10 22:02:08","2018-04-10 22:09:40","Austria","1.9.6","11.2.6","UIDeviceKindIPhoneX",21,1
"4282","380000299040593","2016-11-30 04:14:03","2018-04-10 23:13:24","United States","1.5.1","10.3.1","UIDeviceKindIPhone7Plus",NA,0
"4283","380000299062119","2018-04-11 01:11:10","2018-04-11 01:13:30","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4284","380000299235619","2017-10-08 07:24:37","2018-04-11 17:40:35","United States","1.6.3","11.0","UIDeviceKindUnknownIPhone",NA,0
"4285","380000299815531","2018-04-13 20:01:06","2018-04-13 20:05:12","Guernsey","1.9.6","11.2.1","UIDeviceKindIPhone6Plus",NA,0
"4286","380000299841899","2018-04-13 22:09:36","2018-04-13 22:36:44","United States","1.9.6","11.0.3","UIDeviceKindIPhone8",NA,0
"4287","380000300118821","2016-11-27 22:04:07","2018-04-14 21:00:58","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4288","380000300133935","2017-02-05 05:47:45","2018-04-14 22:28:16","United States","1.6.4","11.0.3","UIDeviceKindIPhone8Plus",NA,0
"4289","380000300176950","2017-01-23 05:50:05","2018-04-15 01:59:56","Australia","1.1.2","10.2","UIDeviceKindIPhone7",NA,0
"4290","380000300485653","2017-10-20 01:54:09","2018-04-16 03:35:10","United States","1.6.3","11.0.3","UIDeviceKindIPhone7",NA,0
"4291","380000300503442","2017-07-10 00:58:34","2018-04-16 05:18:42","United States","1.5.4","10.2","UIDeviceKindIPhone6SPlus",27,1
"4292","380000300512428","2017-03-06 00:45:20","2018-04-16 06:16:39","United States","1.2.4","10.1.1","UIDeviceKindIPhone6S",NA,0
"4293","380000300676229","2018-04-16 21:18:08","2018-04-16 21:26:49","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4294","380000300727758","2018-01-03 15:41:03","2018-04-17 02:27:09","United States","1.9.6","9.3.4","UIDeviceKindIPhoneSE",NA,0
"4295","380000300733056","2018-04-17 02:54:19","2018-04-17 03:00:17","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"4296","380000300984611","2018-04-18 02:58:42","2018-04-18 03:19:22","United States","1.9.6","11.2.6","UIDeviceKindIPhoneX",NA,0
"4297","380000301009331","2018-04-18 02:25:28","2018-04-18 05:46:27","United States","1.9.6","11.2.6","UIDeviceKindIPhone6",NA,0
"4298","380000301157601","2018-04-18 19:55:49","2018-04-18 19:57:31","Canada","1.9.6","11.3","UIDeviceKindIPhone7",1,1
"4299","380000301173842","2017-07-11 12:19:03","2018-04-18 21:37:21","United States","1.9.1","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"4300","380000301195528","2017-06-07 20:23:41","2018-04-18 23:40:15","United States","1.9.6","11.2.1","UIDeviceKindIPhoneX",NA,0
"4301","380000301221020","2018-04-19 02:07:39","2018-04-19 02:09:03","United States","1.9.6","10.3.2","UIDeviceKindIPhone7Plus",NA,0
"4302","380000301401545","2017-10-20 18:10:54","2018-04-19 18:07:19","United States","1.6.3","11.0.1","UIDeviceKindUnknownIPhone",NA,0
"4303","380000301497034","2016-12-31 18:42:34","2018-04-20 02:26:31","United States","1.1.1","10.2","UIDeviceKindIPhone7Plus",1,1
"4304","380000301620717","2016-12-05 08:47:03","2018-04-20 13:04:41","United States","1.7.1","11.1","UIDeviceKindIPhone6SPlus",NA,0
"4305","380000301712473","2018-04-20 19:52:38","2018-04-20 19:55:22","Czechia","1.9.6","11.3","UIDeviceKindIPhone7",1,1
"4306","380000301767088","2018-04-21 00:37:43","2018-04-21 00:55:21","Canada","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4307","380000301911480","2017-12-31 19:24:56","2018-04-21 13:21:05","United States","1.8","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"4308","380000301963203","2017-08-15 17:41:20","2018-04-21 16:41:07","United Kingdom","1.7","11.1","UIDeviceKindIPhoneX",30,1
"4309","380000301999887","2017-10-12 16:38:28","2018-04-21 19:43:01","Norway","1.8","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"4310","380000302033209","2018-02-18 03:46:50","2018-04-21 22:44:15","Japan","1.9.2","11.2.5","UIDeviceKindIPhone7Plus",NA,0
"4311","380000302045359","2018-04-21 23:44:29","2018-04-21 23:53:12","United States","1.9.6","11.3","UIDeviceKindIPhoneX",1,1
"4312","380000302071866","2018-04-22 01:45:41","2018-04-22 01:57:08","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4313","380000302191403","2018-04-21 15:32:34","2018-04-22 12:46:07","United States","1.9.6","11.2.1","UIDeviceKindIPhone7Plus",NA,0
"4314","380000302224830","2018-04-21 04:41:43","2018-04-22 15:02:33","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4315","380000302272339","2018-03-10 19:14:34","2018-04-22 18:28:44","United States","1.9.3","11.1.2","UIDeviceKindIPhone8Plus",NA,0
"4316","380000302339689","2017-03-03 17:50:04","2018-04-23 00:23:49","United States","1.2.4","10.2","UIDeviceKindIPhone7",NA,0
"4317","380000302356491","2018-04-23 01:33:01","2018-04-23 01:50:36","United States","1.9.6","11.2.2","UIDeviceKindIPhone7Plus",NA,0
"4318","380000302404198","2018-04-23 04:47:20","2018-04-23 05:58:43","United States","1.9.6","11.2.6","UIDeviceKindIPhone7Plus",NA,0
"4319","380000302416754","2018-04-23 07:17:52","2018-04-23 07:21:59","United States","1.9.6","11.2","UIDeviceKindIPhoneX",NA,0
"4320","380000302506173","2018-04-23 15:13:15","2018-04-23 15:29:09","United States","1.9.6","11.3","UIDeviceKindIPadAir2G",NA,0
"4321","380000302511744","2017-02-25 12:07:59","2018-04-23 15:58:48","United States","1.9.6","11.3","UIDeviceKindIPhone8Plus",NA,0
"4322","380000302529974","2017-04-30 17:21:57","2018-04-23 17:19:39","United States","1.5.4","10.2","UIDeviceKindIPhone6S",NA,0
"4323","380000302582124","2018-04-23 20:10:06","2018-04-23 22:50:05","India","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4324","380000302603181","2018-04-24 00:43:34","2018-04-24 00:45:47","United States","1.9.6","11.3","UIDeviceKindIPhone8",NA,0
"4325","380000302718880","2018-04-23 18:25:12","2018-04-24 12:10:41","Turkey","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4326","380000302804025","2017-12-29 06:19:29","2018-04-24 19:22:44","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",0,1
"4327","380000302817259","2017-01-12 15:14:21","2018-04-24 20:35:45","United States","1.7.5","11.1.2","UIDeviceKindIPhoneX",NA,0
"4328","380000302874304","2016-12-18 08:43:48","2018-04-25 02:11:42","Australia","1.0.5","10.2","UIDeviceKindIPhone7",17,1
"4329","380000302879838","2018-04-25 02:39:49","2018-04-25 02:42:28","Philippines","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"4330","380000303022184","2017-08-15 14:33:11","2018-04-25 16:05:38","United States","1.6","10.3.3","UIDeviceKindIPhone6Plus",1,1
"4331","380000303058595","2017-04-19 13:40:35","2018-04-25 19:20:55","United Kingdom","1.9.6","11.2.1","UIDeviceKindIPhone6",2,1
"4332","380000303061256","2018-04-25 15:36:02","2018-04-25 19:36:23","United States","1.9.6","11.2.6","UIDeviceKindIPhone6S",NA,0
"4333","380000303115244","2018-04-26 00:32:38","2018-04-26 00:39:59","Australia","1.9.6","11.2.5","UIDeviceKindIPhone6SPlus",NA,0
"4334","380000303149796","2016-12-21 06:18:13","2018-04-26 03:16:12","United States","1.1","10.2","UIDeviceKindIPhone7",NA,0
"4335","380000303158310","2018-04-26 01:32:43","2018-04-26 04:06:48","United States","1.9.6","11.3","UIDeviceKindIPhone6",19,1
"4336","380000303316150","2018-04-26 18:58:50","2018-04-26 19:01:17","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4337","380000303558430","2018-04-27 12:05:51","2018-04-27 15:00:42","Austria","1.9.6","11.3","UIDeviceKindIPhone6S",29,1
"4338","380000303583591","2017-11-07 23:36:41","2018-04-27 16:39:37","United States","1.7.1","11.1","UIDeviceKindIPhone7Plus",25,1
"4339","380000303626856","2017-12-13 05:59:46","2018-04-27 20:13:08","United States","1.7.5","11.2.5","UIDeviceKindIPhoneX",NA,0
"4340","380000303632483","2018-04-27 20:36:36","2018-04-27 20:42:59","United States","1.9.6","11.2.1","UIDeviceKindIPhone7Plus",1,1
"4341","380000303646978","2016-11-26 10:17:38","2018-04-27 22:02:39","United Kingdom","1.6.3","11.0","UIDeviceKindUnknownIPhone",NA,0
"4342","380000303660645","2017-04-26 06:36:12","2018-04-27 23:06:35","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",17,1
"4343","380000303703964","2018-04-28 02:06:23","2018-04-28 02:08:52","United States","1.9.6","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"4344","380000303707919","2018-04-28 02:09:21","2018-04-28 02:24:09","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4345","380000303712432","2018-03-08 20:36:26","2018-04-28 02:43:09","United States","1.9.3","11.2.6","UIDeviceKindIPhone8Plus",NA,0
"4346","380000303712845","2018-04-24 02:01:58","2018-04-28 02:44:43","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",21,1
"4347","380000303849850","2017-04-09 21:21:48","2018-04-28 13:37:11","United States","1.4.6","10.3.2","UIDeviceKindIPhone7Plus",1,1
"4348","380000303870622","2018-04-15 01:27:58","2018-04-28 15:01:12","Canada","1.9.6","11.3","UIDeviceKindIPhone6",NA,0
"4349","380000303897026","2018-04-28 16:36:07","2018-04-28 16:36:40","United States","1.9.6","10.3.1","UIDeviceKindIPhone6S",NA,0
"4350","380000303901217","2018-04-23 23:41:33","2018-04-28 16:50:54","United States","1.9.6","11.3","UIDeviceKindIPhone6",26,1
"4351","380000303969843","2017-07-22 11:50:21","2018-04-28 22:23:16","Poland","1.5.5","10.3.2","UIDeviceKindIPhone7",NA,0
"4352","380000303987842","2018-04-28 23:57:56","2018-04-28 23:59:18","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4353","380000304001749","2017-12-09 05:47:52","2018-04-29 01:04:53","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4354","380000304023075","2018-04-22 15:11:28","2018-04-29 02:46:32","United States","1.9.6","11.2.5","UIDeviceKindIPhoneX",NA,0
"4355","380000304023248","2017-10-14 18:11:58","2018-04-29 02:47:30","United States","1.9.6","11.3","UIDeviceKindIPhoneX",1,1
"4356","380000304023979","2018-04-29 02:47:41","2018-04-29 02:50:50","United States","1.9.6","11.2.1","UIDeviceKindIPhone8",0,1
"4357","380000304028124","2018-04-29 02:59:04","2018-04-29 03:10:24","United States","1.9.6","11.3","UIDeviceKindIPhoneX",NA,0
"4358","380000304059661","2018-04-29 05:34:17","2018-04-29 05:55:23","Bermuda","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4359","380000304099316","2018-04-29 09:31:19","2018-04-29 09:34:44","United States","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4360","380000304101723","2018-04-29 09:26:35","2018-04-29 09:48:52","Australia","1.9.6","11.3","UIDeviceKindIPhone7Plus",NA,0
"4361","380000304174191","2018-01-20 15:54:30","2018-04-29 15:37:16","United States","1.9.6","11.3","UIDeviceKindIPhone7",NA,0
"4362","380000304277934","2018-01-22 01:24:55","2018-04-30 00:20:45","United States","1.9.1","11.2.2","UIDeviceKindIPhone6S",NA,0
"4363","380000304423079","2018-04-30 12:51:04","2018-04-30 12:57:34","Australia","1.9.6","11.3","UIDeviceKindIPhone6S",28,1
